source_osm,target_osm,street_name,capacity,u_lat,u_lon,v_lat,v_lon
42453246,42444452,West 125th Street,1800,40.8077463,-73.9454127,40.8064189,-73.9422694
42453246,42446203,Malcolm X Boulevard,1000,40.8077463,-73.9454127,40.8084187,-73.9449268
42453251,42448979,West 128th Street,200,40.8096586,-73.9440006,40.8083381,-73.9408517
42453251,42451564,Malcolm X Boulevard,1000,40.8096586,-73.9440006,40.8102846,-73.9435449
42453253,42448141,West 130th Street,200,40.8109081,-73.9430908,40.8095866,-73.9399455
42453253,42438236,Malcolm X Boulevard,1000,40.8109081,-73.9430908,40.8115326,-73.9426361
42453258,3099327955,West 135th Street,600,40.8140809,-73.9407812,40.814145,-73.9409348
42453258,42434361,Malcolm X Boulevard,1000,40.8140809,-73.9407812,40.8147543,-73.9402901
42453258,42437801,West 135th Street,600,40.8140809,-73.9407812,40.8134646,-73.9393193
42453349,42431234,Cooper Street,200,40.867818,-73.923623,40.868509,-73.9217178
42453349,42429220,West 204th Street,600,40.867818,-73.923623,40.867016,-73.92311
42453349,42455509,West 204th Street,600,40.867818,-73.923623,40.868473,-73.924038
42453354,42429226,Isham Street,600,40.869001,-73.92032,40.8681187,-73.9197555
42453354,42458728,Isham Street,600,40.869001,-73.92032,40.869877,-73.920897
42453354,42436929,Park Terrace West,200,40.869001,-73.92032,40.870923,-73.917916
42453365,42425100,Baruch Drive,200,40.7192576,-73.9772402,40.715649,-73.977917
42453365,42442788,East Houston Street,1800,40.7192576,-73.9772402,40.7190823,-73.9763832
42453395,373880031,Vesey Street,200,40.7136952,-74.0137098,40.7137911,-74.013941
42453395,42453398,West Street,3500,40.7136952,-74.0137098,40.714427,-74.0134218
42453398,42429570,West Street,3500,40.714427,-74.0134218,40.7152226,-74.0132124
42453417,5812723035,Harrison Street,200,40.7190475,-74.0123246,40.7188059,-74.0103517
42453417,4207143418,West Street,3500,40.7190475,-74.0123246,40.720319,-74.0120514
42453442,591454081,West Street,3500,40.7305673,-74.0104166,40.7312977,-74.0103462
42453457,42444267,West 10th Street,200,40.733143,-74.0101693,40.7331956,-74.0098002
42453457,42452613,West Street,3500,40.733143,-74.0101693,40.7338609,-74.0101038
42453468,42457426,Perry Street,200,40.7345724,-74.0100438,40.7347984,-74.0084507
42453468,42449098,West Street,3500,40.7345724,-74.0100438,40.7353026,-74.0099822
42453472,42439099,West Street,3500,40.7369804,-74.0098396,40.737567,-74.0098067
42453545,62915549,12th Avenue,3500,40.7613307,-74.0016475,40.7619764,-74.0010599
42453545,247085867,West 41st Street,200,40.7613307,-74.0016475,40.7613078,-74.001952
42453548,42437379,12th Avenue,3500,40.762647,-74.0005301,40.7620659,-74.0013362
42453555,11017187937,West 46th Street,1000,40.7643299,-73.9987098,40.7642432,-73.9985035
42453555,42443570,12th Avenue,3500,40.7643299,-73.9987098,40.7631598,-73.9997719
42453575,42446099,East 98th Street,200,40.7892037,-73.954814,40.7885301,-73.9532121
42453575,42443264,5th Avenue,1000,40.7892037,-73.954814,40.7885854,-73.9552649
42453577,42445258,Park Avenue,1800,40.7878011,-73.9514729,40.7884393,-73.9510061
42453577,42447174,East 98th Street,200,40.7878011,-73.9514729,40.7871827,-73.9499793
42453586,42443492,Fairview Avenue,600,40.8571635,-73.9282354,40.8573725,-73.9299339
42453586,42433151,Fort George Hill,1000,40.8571635,-73.9282354,40.8568009,-73.928266
42453591,42429109,"['Broadway Terrace', 'West 193rd Street']",200,40.856851,-73.931475,40.858271,-73.931818
42453591,42429104,Fairview Avenue,600,40.856851,-73.931475,40.856716,-73.932631
42453591,42443492,Fairview Avenue,600,40.856851,-73.931475,40.8573725,-73.9299339
42453601,42437339,1st Avenue,1800,40.72394,-73.9879681,40.724584,-73.987502
42453604,42437343,Avenue A,1000,40.7230074,-73.9857481,40.7236472,-73.9852818
42453604,9166033062,Avenue A,1000,40.7230074,-73.9857481,40.7222849,-73.9862671
42453604,42453601,East 2nd Street,200,40.7230074,-73.9857481,40.72394,-73.9879681
42453607,42440401,Avenue B,600,40.722019,-73.983444,40.7215294,-73.9837985
42453607,42437346,Avenue B,600,40.722019,-73.983444,40.722671,-73.982964
42453607,42453604,East 2nd Street,200,40.722019,-73.983444,40.7230074,-73.9857481
42453610,1919595922,Avenue C,1000,40.7210233,-73.9810829,40.7207645,-73.9812727
42453610,42437349,Avenue C,1000,40.7210233,-73.9810829,40.721677,-73.9806046
42453610,42453607,East 2nd Street,200,40.7210233,-73.9810829,40.722019,-73.983444
42453613,42449874,Avenue D,600,40.7199869,-73.9787229,40.7198786,-73.978792
42453613,42437354,Avenue D,600,40.7199869,-73.9787229,40.720674,-73.978231
42453613,592509222,East Houston Street,1800,40.7199869,-73.9787229,40.7203948,-73.980052
42453624,449581627,5th Avenue,1000,40.742832,-73.9886624,40.7424446,-73.9889406
42453624,42428212,West 25th Street,200,40.742832,-73.9886624,40.7430428,-73.9891631
42453630,42445310,10th Avenue,1800,40.748974,-74.003236,40.7496114,-74.0027747
42453630,42430594,West 25th Street,200,40.748974,-74.003236,40.7501781,-74.0060705
42453638,42432802,Payson Avenue,200,40.8679563,-73.9269852,40.866743,-73.928722
42453638,42457282,Beak Street,200,40.8679563,-73.9269852,40.867384,-73.926406
42453669,42453638,Payson Avenue,200,40.868686,-73.923433,40.8679563,-73.9269852
42453669,42431230,Seaman Avenue,600,40.868686,-73.923433,40.86915,-73.922145
42453669,42455509,Seaman Avenue,600,40.868686,-73.923433,40.868473,-73.924038
42453691,1773066054,Division Street,1000,40.7142285,-73.9948397,40.7140953,-73.997428
42453700,5796726888,Division Street,200,40.7144213,-73.9921353,40.7143885,-73.9925624
42453700,42440792,Orchard Street,200,40.7144213,-73.9921353,40.7149028,-73.9918872
42453709,42443081,East 113th Street,200,40.7956106,-73.9404158,40.7950753,-73.9391857
42453714,42443081,East 113th Street,200,40.7945982,-73.9380555,40.7950753,-73.9391857
42453717,561035343,West 125th Street,1800,40.8151611,-73.9578259,40.8156143,-73.9582064
42453717,42442584,West 125th Street,1800,40.8151611,-73.9578259,40.8133809,-73.9562717
42453757,561035355,West 139th Street,200,40.8221764,-73.9521084,40.8226075,-73.9531289
42453757,42435943,Hamilton Place,200,40.8221764,-73.9521084,40.8217009,-73.9529081
42453773,42453059,West Broadway,1000,40.7194648,-74.0061502,40.71887,-74.0066144
42453777,42447249,Church Street,200,40.7188572,-74.0048363,40.7194761,-74.0043754
42453777,42430118,White Street,200,40.7188572,-74.0048363,40.7190003,-74.0051464
42453792,278642478,Unnamed Street,3500,40.7091509,-74.001064,40.710898,-74.0035219
42453902,42421941,Water Street,1800,40.7051798,-74.0074068,40.7042693,-74.0087265
42453902,42429844,Water Street,1800,40.7051798,-74.0074068,40.705634,-74.0067527
42453902,42452700,Wall Street,200,40.7051798,-74.0074068,40.704799,-74.0069515
42453934,8840333846,Church Street,1000,40.7110135,-74.0107773,40.7115277,-74.0104404
42453952,42454401,Barclay Street,1000,40.712713,-74.009634,40.7133376,-74.0110084
42453952,42430004,Church Street,1000,40.712713,-74.009634,40.7132501,-74.0092488
42453986,42445653,Park Avenue,1800,40.7495623,-73.9794227,40.7501913,-73.9789617
42453986,42446945,East 38th Street,200,40.7495623,-73.9794227,40.7489187,-73.977901
42453999,42442931,East 38th Street,200,40.7478756,-73.9754367,40.7472945,-73.974055
42453999,42445664,Tunnel Exit Street,200,40.7478756,-73.9754367,40.7485249,-73.9749667
42454006,42445666,Tunnel Approach Street,200,40.7469395,-73.9732058,40.7475701,-73.9727421
42454006,42449689,Tunnel Approach Street,200,40.7469395,-73.9732058,40.7463256,-73.9736516
42454006,42454010,East 38th Street,200,40.7469395,-73.9732058,40.7462999,-73.9716752
42454010,42445667,1st Avenue,1800,40.7462999,-73.9716752,40.7469293,-73.9712165
42454010,42450814,East 38th Street,200,40.7462999,-73.9716752,40.7457826,-73.9704329
42454042,42446363,10th Avenue,1800,40.7653085,-73.9913292,40.7659445,-73.9908549
42454042,42430707,West 51st Street,200,40.7653085,-73.9913292,40.7664978,-73.9941564
42454089,42427206,West 185th Street,200,40.853537,-73.938378,40.85338,-73.937435
42454089,42438218,Pinehurst Avenue,200,40.853537,-73.938378,40.8523456,-73.9387617
42454102,42445675,Audubon Avenue,600,40.8511085,-73.9306027,40.851793,-73.930101
42454102,42433075,West 185th Street,200,40.8511085,-73.9306027,40.851696,-73.931995
42454102,42455259,Audubon Avenue,600,40.8511085,-73.9306027,40.850509,-73.931043
42454120,42430981,West 62nd Street,200,40.7737727,-73.9897545,40.7734893,-73.9890814
42454189,42429314,5th Avenue,1000,40.7822111,-73.9599188,40.7815342,-73.9604148
42454192,596776115,East 87th Street,200,40.7808233,-73.9566243,40.7809009,-73.9568062
42454192,42445736,Park Avenue,1800,40.7808233,-73.9566243,40.7814517,-73.956168
42454196,42443040,East 87th Street,200,40.7775516,-73.948881,40.778551,-73.951248
42454196,42445748,1st Avenue,1800,40.7775516,-73.948881,40.7781772,-73.9484255
42454240,42444081,Bennett Avenue,200,40.852339,-73.935716,40.8504587,-73.9366718
42454240,42442384,"['West 184th Street', 'Overlook Terrace']",600,40.852339,-73.935716,40.8538229,-73.9363632
42454240,42429044,West 184th Street,600,40.852339,-73.935716,40.852058,-73.934776
42454300,42429100,West 190th Street,200,40.856783,-73.933681,40.856503,-73.932761
42454300,42450290,Bennett Avenue,200,40.856783,-73.933681,40.8555926,-73.9342626
42454325,42429412,Washington Street,200,40.7416433,-74.0069905,40.7409542,-74.0074898
42454325,42454328,West 14th Street,1000,40.7416433,-74.0069905,40.7421447,-74.0081824
42454325,4557517554,West 14th Street,1000,40.7416433,-74.0069905,40.7409804,-74.0054299
42454328,42429431,10th Avenue,1000,40.7421447,-74.0081824,40.7414615,-74.0087032
42454328,246648219,10th Avenue,1800,40.7421447,-74.0081824,40.7426313,-74.0078571
42454328,42454325,West 14th Street,1000,40.7421447,-74.0081824,40.7416433,-74.0069905
42454368,42433068,West 182nd Street,200,40.849309,-73.931917,40.849895,-73.93331
42454368,42438189,Audubon Avenue,600,40.849309,-73.931917,40.849921,-73.931472
42454368,42444060,Audubon Avenue,600,40.849309,-73.931917,40.84874,-73.9323334
42454378,42430263,West 19th Street,200,40.7390984,-73.9913883,40.740442,-73.994593
42454378,42429657,5th Avenue,1000,40.7390984,-73.9913883,40.7385111,-73.9918061
42454381,42427390,10th Avenue,1800,40.745231,-74.00596,40.7458171,-74.005534
42454391,42457401,FDR Drive,1800,40.7189791,-73.9750822,40.7187961,-73.9751131
42454391,370893397,East Houston Street,1800,40.7189791,-73.9750822,40.7190131,-73.9754312
42454401,272194254,Barclay Street,1000,40.7133376,-74.0110084,40.7136173,-74.011617
42454401,10282960425,West Broadway,200,40.7133376,-74.0110084,40.7132516,-74.0111089
42454423,5799117240,West Broadway,200,40.7257774,-74.0009057,40.726888,-73.9999665
42454423,42442276,West Broadway,200,40.7257774,-74.0009057,40.7245552,-74.0019395
42454423,42436784,Prince Street,200,40.7257774,-74.0009057,40.7261202,-74.0015958
42454428,42430338,West 43rd Street,200,40.7541655,-73.9803921,40.755516,-73.983624
42454428,42437358,5th Avenue,1000,40.7541655,-73.9803921,40.7534805,-73.9808792
42454433,6928075146,West 43rd Street,200,40.7603122,-73.994972,40.7610298,-73.9966945
42454433,42443563,10th Avenue,1800,40.7603122,-73.994972,40.7609247,-73.9945259
42454495,6166413696,Unnamed Street,3500,40.7457827,-73.974319,40.7456626,-73.9734423
42454495,42455915,East 36th Street,200,40.7457827,-73.974319,40.7450699,-73.9725748
42454522,4597668031,East 27th Street,200,40.7426886,-73.9844692,40.742743,-73.9845957
42454522,42446266,Park Avenue South,1800,40.7426886,-73.9844692,40.7433107,-73.9840157
42454538,42429708,Seaman Avenue,600,40.871479,-73.918564,40.872499,-73.917176
42454538,42432882,West 215th Street,200,40.871479,-73.918564,40.872249,-73.919458
42454538,42436929,West 215th Street,200,40.871479,-73.918564,40.870923,-73.917916
42454538,42429946,Seaman Avenue,600,40.871479,-73.918564,40.8709736,-73.9192577
42454551,42444873,West 215th Street,600,40.8681625,-73.9119113,40.868777,-73.913352
42454553,42429242,West 215th Street,600,40.869551,-73.915183,40.8698643,-73.9158491
42454553,42444873,West 215th Street,600,40.869551,-73.915183,40.868777,-73.913352
42454553,42429960,10th Avenue,1800,40.869551,-73.915183,40.868889,-73.915681
42454553,42446231,10th Avenue,1800,40.869551,-73.915183,40.870225,-73.914694
42454611,42442723,West 174th Street,200,40.844201,-73.935653,40.843582,-73.9342105
42454611,42446331,Audubon Avenue,600,40.844201,-73.935653,40.844846,-73.935181
42454611,42429457,Audubon Avenue,600,40.844201,-73.935653,40.84355,-73.936126
42454622,42435198,West 170th Street,200,40.8416705,-73.9375115,40.8410549,-73.9360373
42454622,42434992,Audubon Avenue,600,40.8416705,-73.9375115,40.8423228,-73.9370346
42454622,42447418,Audubon Avenue,600,40.8416705,-73.9375115,40.841087,-73.937929
42454642,42436122,Morton Street,200,40.7311635,-74.008943,40.7310785,-74.0080005
42454642,42456986,Washington Street,200,40.7311635,-74.008943,40.7304414,-74.0090905
42454660,42432871,Sutton Place,1000,40.7580419,-73.960182,40.7573667,-73.9606728
42454660,42448329,Sutton Place,1000,40.7580419,-73.960182,40.7586736,-73.9597228
42454660,5163687759,"['Sutton Square', 'Riverview Terrace']",200,40.7580419,-73.960182,40.7578199,-73.9594365
42454679,42446013,East 76th Street,200,40.7750439,-73.9651421,40.7743793,-73.9635603
42454679,42430050,5th Avenue,1000,40.7750439,-73.9651421,40.7744056,-73.9656083
42454691,42447084,East 76th Street,200,40.7736608,-73.9618549,40.7730155,-73.9603206
42454691,42446461,Park Avenue,1800,40.7736608,-73.9618549,40.7743023,-73.9613859
42454701,42428014,East 76th Street,200,40.7703906,-73.9541098,40.7694509,-73.9518664
42454701,42446478,1st Avenue,1800,40.7703906,-73.9541098,40.7710306,-73.9536338
42454742,42435581,Jane Street,200,40.738129,-74.003874,40.7381289,-74.0041378
42454758,42439096,Washington Street,200,40.7381488,-74.0081711,40.7375614,-74.0082235
42454758,42431508,"['Jane Street', 'Horatio Street', 'West Street']",200,40.7381488,-74.0081711,40.738765,-74.008111
42454795,42428376,Maiden Lane,200,40.7090594,-74.0088957,40.7098263,-74.0100172
42454795,42440335,Nassau Street,200,40.7090594,-74.0088957,40.7095371,-74.0084241
42454798,42444424,Maiden Lane,600,40.7061497,-74.0060206,40.706735,-74.0067819
42454798,42429844,Water Street,1800,40.7061497,-74.0060206,40.705634,-74.0067527
42454798,42427251,Water Street,1800,40.7061497,-74.0060206,40.7063813,-74.0056937
42454798,42452708,Maiden Lane,600,40.7061497,-74.0060206,40.7057998,-74.0055192
42454893,302095403,Fort Tryon Place,200,40.8635159,-73.9317811,40.8630014,-73.9332782
42454893,42434780,Fort Tryon Place,200,40.8635159,-73.9317811,40.8639056,-73.9314679
42454994,42446547,1st Avenue,1800,40.729373,-73.9839987,40.7300191,-73.983536
42454994,13205862066,East 11th Street,200,40.729373,-73.9839987,40.7303818,-73.9863742
42454997,42454994,East 11th Street,200,40.728446,-73.98179,40.729373,-73.9839987
42454997,42446552,Avenue A,1000,40.728446,-73.98179,40.729086,-73.981325
42454997,42430914,Avenue A,1000,40.728446,-73.98179,40.7278454,-73.982238
42455007,42454997,East 11th Street,200,40.727468,-73.979469,40.728446,-73.98179
42455007,42446562,Avenue B,600,40.727468,-73.979469,40.728106,-73.978998
42455007,42430924,Avenue B,600,40.727468,-73.979469,40.7268652,-73.9799131
42455013,42455007,East 11th Street,200,40.726465,-73.9770845,40.727468,-73.979469
42455013,42430938,Avenue C,1000,40.726465,-73.9770845,40.7258818,-73.9775411
42455013,13205966915,Avenue C,1000,40.726465,-73.9770845,40.7270883,-73.9766448
42455026,42449067,East 11th Street,200,40.733304,-73.993322,40.7340457,-73.9950635
42455026,42446521,University Place,200,40.733304,-73.993322,40.733922,-73.992792
42455051,42453175,Avenue A,1000,40.7242664,-73.9848308,40.7248589,-73.9843993
42455051,42437343,Avenue A,1000,40.7242664,-73.9848308,40.7236472,-73.9852818
42455051,42455083,East 4th Street,200,40.7242664,-73.9848308,40.723278,-73.982524
42455059,42433064,West 179th Street,1000,40.8474152,-73.9333038,40.8480005,-73.9346936
42455059,42428082,Audubon Avenue,600,40.8474152,-73.9333038,40.848038,-73.932849
42455059,42452147,Audubon Avenue,600,40.8474152,-73.9333038,40.8467657,-73.9337745
42455083,42455175,East 4th Street,200,40.723278,-73.982524,40.7222831,-73.9801612
42455083,42453177,Avenue B,600,40.723278,-73.982524,40.723882,-73.982083
42455083,42437346,Avenue B,600,40.723278,-73.982524,40.722671,-73.982964
42455175,42455396,East 4th Street,200,40.7222831,-73.9801612,40.721277,-73.977788
42455175,42453158,Avenue C,1000,40.7222831,-73.9801612,40.7228867,-73.9797217
42455175,42437349,Avenue C,1000,40.7222831,-73.9801612,40.721677,-73.9806046
42455181,42449029,Avenue C,1000,40.7246931,-73.9784069,40.7252889,-73.9779731
42455181,42434233,Avenue C,1000,40.7246931,-73.9784069,40.7240792,-73.9788537
42455181,42455412,East 8th Street,200,40.7246931,-73.9784069,40.723689,-73.97603
42455200,42439345,Varick Street,1800,40.7278806,-74.0054267,40.727157,-74.005545
42455200,42430167,King Street,200,40.7278806,-74.0054267,40.727664,-74.003155
42455234,42442703,West 166th Street,200,40.839296,-73.939239,40.8386821,-73.9377692
42455234,42432226,Audubon Avenue,600,40.839296,-73.939239,40.8398976,-73.9388015
42455234,42433030,West 166th Street,200,40.839296,-73.939239,40.8395698,-73.9398826
42455238,42432226,Audubon Avenue,600,40.840487,-73.938364,40.8398976,-73.9388015
42455238,42433035,West 168th Street,600,40.840487,-73.938364,40.8409552,-73.9394727
42455238,42442710,West 168th Street,600,40.840487,-73.938364,40.839864,-73.9369058
42455238,42447418,Audubon Avenue,600,40.840487,-73.938364,40.841087,-73.937929
42455245,42442722,West 172nd Street,200,40.8429245,-73.9365954,40.8423037,-73.9351235
42455245,42429457,Audubon Avenue,600,40.8429245,-73.9365954,40.84355,-73.936126
42455245,42434992,Audubon Avenue,600,40.8429245,-73.9365954,40.8423228,-73.9370346
42455252,42433060,West 177th Street,200,40.846141,-73.934232,40.846727,-73.935622
42455252,42452147,Audubon Avenue,600,40.846141,-73.934232,40.8467657,-73.9337745
42455252,42436807,Audubon Avenue,600,40.846141,-73.934232,40.84552,-73.934686
42455259,42442745,West 184th Street,200,40.850509,-73.931043,40.8499179,-73.9296368
42455259,42454102,Audubon Avenue,600,40.850509,-73.931043,40.8511085,-73.9306027
42455259,42438189,Audubon Avenue,600,40.850509,-73.931043,40.849921,-73.931472
42455335,42450275,Audubon Avenue,600,40.8531,-73.929147,40.853724,-73.928692
42455335,42436288,Audubon Avenue,600,40.8531,-73.929147,40.852476,-73.929603
42455335,42442764,West 188th Street,200,40.8531,-73.929147,40.8524955,-73.9276972
